Row.names	RH_CT_Ext_Ctrl1	RH_CT_Ext_Ctrl2	RH_CT_Ext_Ctrl3	RH_CT_Ext_Ctrl4	RH_CT_Ext_BM1	RH_CT_Ext_BM2	RH_CT_Ext_BM3	RH_CT_Ext_BM4	logFC	logCPM	LR	PValue	FDR	rownames(sub_RH)	phylum	class	order	family	genus	species	its2_tax_heat	Ext_Ctrl	Ext_Ctrl.std	Ext_BM
161	SH1294078.09FU_Arachnomyces	0.0621380458827331	0.0367454550465289	0.0927467300832342	0.189709457574429	0.00105860433604336	0	0.00399736174125077	0.0150829562594268	-4.22067023589034	8.95303101372466	13.5945063454048	0.000226848413588725	0.00186754275373044	SH1294078.09FU_Arachnomyces	Ascomycota	Eurotiomycetes	Onygenales	Arachnomycetaceae	Arachnomyces	s__Arachnomyces_sp	SH1294078.09FU_Arachnomyces	0.0953349221467313	0.0669527443403785	0.00503473058418025
162	SH1301498.09FU_Alternaria	0	0.000918636376163223	0	0.000797098561237097	0.00635162601626016	0.00209489892112706	0.022984830012192	0.0100553041729512	4.41026078506157	6.17047568621701	8.92459793789742	0.00281355289871508	0.0144347496542774	SH1301498.09FU_Alternaria	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	s__Alternaria_argyranthemi	SH1301498.09FU_Alternaria	0.00042893373435008	0.000497769127903867	0.0103716647806326
163	SH1301795.09FU_Alternaria	0.00165701455687288	0.00551181825697934	0.001585414189457	0.00637678848989678	0.0169376693766938	0.0544673719493034	0.0579617452481362	0.0532931121166415	3.72218668741833	8.0814952052656	13.4953007249532	0.0002391616375217	0.00190254426253217	SH1301795.09FU_Alternaria	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	s__Alternaria_photistica	SH1301795.09FU_Alternaria	0.0037827588733015	0.00252096202288638	0.0456649746726937
164	SH1302576.09FU_Fungi_gen_Incertae_sedis	1.71086752997125	3.63320686772555	2.84898929845422	3.46897293850385	0.577997967479675	0.755211061066304	1.13924809625647	1.10608345902464	-1.55906558760697	14.1592769001315	16.0436403352824	6.18991791673502e-05	0.000730410314174732	SH1302576.09FU_Fungi_gen_Incertae_sedis	Fungi_phy_Incertae_sedis	Fungi_cls_Incertae_sedis	Fungi_ord_Incertae_sedis	Fungi_fam_Incertae_sedis	Fungi_gen_Incertae_sedis	s__Fungi_sp	SH1302576.09FU_Fungi_gen_Incertae_sedis	2.91550915866372	0.871205774117813	0.894635145956771
165	SH1317092.09FU_Spizellomycetales_gen_Incertae_sedis	0.0157416382902924	0.00826772738546901	0.00871977804201348	0.00557968992865968	0	0.00209489892112706	0	0	-3.77455452580314	6.10072195526649	6.38357736275548	0.0115181043362359	0.044806691593709	SH1317092.09FU_Spizellomycetales_gen_Incertae_sedis	Chytridiomycota	Spizellomycetes	Spizellomycetales	Spizellomycetales_fam_Incertae_sedis	Spizellomycetales_gen_Incertae_sedis	s__Spizellomycetales_sp	SH1317092.09FU_Spizellomycetales_gen_Incertae_sedis	0.00957720841160864	0.00433706033880289	0.000523724730281764
166	SH1331730.09FU_Agaricomycetes_gen_Incertae_sedis	0.00248552183530932	0.0156168183947748	0.000792707094728498	0.0175361683472161	0	0	0	0	-6.18372347302621	5.90608374832143	9.97588386843499	0.00158603841907683	0.00931602844872266	SH1331730.09FU_Agaricomycetes_gen_Incertae_sedis	Basidiomycota	Agaricomycetes	Agaricomycetes_ord_Incertae_sedis	Agaricomycetes_fam_Incertae_sedis	Agaricomycetes_gen_Incertae_sedis	s__Agaricomycetes_sp	SH1331730.09FU_Agaricomycetes_gen_Incertae_sedis	0.00910780391800719	0.00868715625840135	0
167	SH1437833.09FU_Gaeumannomyces	0.063795060439606	0.041338636927345	0.0309155766944114	0.0143477741022677	0.00105860433604336	0	0.00199868087062539	0.00301659125188537	-4.47102979680206	7.70937551926992	14.1712731606345	0.00016689926339467	0.00155689715865487	SH1437833.09FU_Gaeumannomyces	Ascomycota	Sordariomycetes	Magnaporthales	Magnaporthaceae	Gaeumannomyces	s__Gaeumannomyces_hyphopodioides	SH1437833.09FU_Gaeumannomyces	0.0375992620409075	0.0207002908148513	0.00151846911463853
168	SH1487282.09FU_Trichoderma	0	0.000918636376163223	0	0	0.00105860433604336	0.0219964386718341	0.0149901065296904	0.00201106083459025	5.14862788438466	6.18549032554208	8.8593085196631	0.00291598015099236	0.014641942885834	SH1487282.09FU_Trichoderma	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Trichoderma	s__Trichoderma_parmastoi	SH1487282.09FU_Trichoderma	0.000229659094040806	0.000459318188081612	0.0100140525930395
169	SH1500649.09FU_Naviculispora	0.0140846237334195	0.0496063643128141	0.0166468489892985	0.0940576302259774	0.508130081300813	0.427359379909919	0.416724961525393	0.528908999497235	3.65539653339093	11.4166789534691	21.6691331184078	3.23962446722753e-06	6.37126145221415e-05	SH1500649.09FU_Naviculispora	Ascomycota	Sordariomycetes	Sordariales	Naviculisporaceae	Naviculispora	s__Naviculispora_terrestris	SH1500649.09FU_Naviculispora	0.0435988668153774	0.0373259455817121	0.47028085555834
170	SH1681887.09FU_Microascus	0.00165701455687288	0	0.017439556084027	0.0183332669084532	0	0	0	0	-6.32570296034662	6.00612532146928	8.6188898045406	0.00332694558219558	0.0164718704349264	SH1681887.09FU_Microascus	Ascomycota	Sordariomycetes	Microascales	Microascaceae	Microascus	s__Microascus_atrogriseus	SH1681887.09FU_Microascus	0.00935745938733827	0.0098783315805092	0
171	SH1953586.09FU_Cyphellophora	0	0	0.000792707094728498	0	0.0190548780487805	0.0303760343563423	0.0609597665540743	0.0261437908496732	6.83951242693311	7.61865376183878	24.2765237923027	8.34499745951486e-07	2.29713853007416e-05	SH1953586.09FU_Cyphellophora	Ascomycota	Eurotiomycetes	Chaetothyriales	Cyphellophoraceae	Cyphellophora	s__Cyphellophora_vermispora	SH1953586.09FU_Cyphellophora	0.000198176773682124	0.000396353547364249	0.0341336174522176
172	SH2062555.09FU_Talaromyces	0.233639052519076	0.686221372993928	0.123662306777646	0.455940377027619	1.64507113821138	15.8688593275374	1.57196250474687	1.61588738059326	4.11239296473306	14.9338670878131	31.0798927948486	2.47623257434062e-08	1.25226618759511e-06	SH2062555.09FU_Talaromyces	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Talaromyces	s__Talaromyces_purpureogenus	SH2062555.09FU_Talaromyces	0.374865777329567	0.24937493130207	5.17544508777224
173	SH2162386.09FU_Penicillium	0.820222205652077	0.464830006338591	0.525564803804994	0.779562392889881	2.6221629403794	1.75343039698335	1.37709111986089	1.65711412770236	1.71163129201987	13.7033816961049	13.3960119394536	0.000252159862694875	0.00194053459552143	SH2162386.09FU_Penicillium	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	s__Penicillium_turbatum	SH2162386.09FU_Penicillium	0.647544852171386	0.178428273684063	1.8524496462315
174	SH2340005.09FU_Sarocladium	0.0604810313258602	1.5910782035147	0.0221957986523979	0.0159419712247419	0.0455199864498645	0.0670367654760658	0.022984830012192	0.00703871292106586	-3.14150485834141	10.997227956493	6.64962501477071	0.00991766948822499	0.0398960795321778	SH2340005.09FU_Sarocladium	Ascomycota	Sordariomycetes	Hypocreales	Hypocreales_fam_Incertae_sedis	Sarocladium	s__Sarocladium_bactrocephalum	SH2340005.09FU_Sarocladium	0.422424251179426	0.77935135697069	0.035645073714797
175	SH2611642.09FU_Trichoderma	0	0	0	0	0.00211720867208672	0.00104744946056353	0.00799472348250155	0.00100553041729512	4.85383215985325	5.07259851410741	7.57997588127832	0.00590202299469145	0.0264470397483642	SH2611642.09FU_Trichoderma	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Trichoderma	s__Trichoderma_lacuwombatense	SH2611642.09FU_Trichoderma	0	0	0.00304122800811173
176	SH2612111.09FU_Trichoderma	0.103563409804555	0.104724546882607	0.363852556480381	0.350723366944323	0	0.00628469676338117	0.000999340435312694	0.00502765208647562	-6.06104596358361	10.1566301022978	27.4326089978117	1.62665102699511e-07	7.19793079445337e-06	SH2612111.09FU_Trichoderma	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Trichoderma	s__Trichoderma_peberdyi	SH2612111.09FU_Trichoderma	0.230715970027966	0.146251767219411	0.00307792232129237
177	SH2614519.09FU_Trichoderma	0.650378213572606	0.459318188081612	0.1585414189457	0.347534972699374	0.0762195121951219	0.0450403268042317	0.0639577878600124	0.065359477124183	-2.52190789509784	11.1597725970296	11.7128464075345	0.000620701032100696	0.00418529838787898	SH2614519.09FU_Trichoderma	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Trichoderma	s__Trichoderma_rossicum	SH2614519.09FU_Trichoderma	0.403943198324823	0.205913029757218	0.0626442759958873
178	SH2616000.09FU_Trichoderma	0.107705946196737	0.372966368722269	0.257629805786762	0.2965206647802	4.43978658536585	1.37530114171991	2.36244078907921	1.95274007038713	3.5478579090976	13.8983069091298	42.4135880097901	7.38750119358914e-11	7.47192977865873e-09	SH2616000.09FU_Trichoderma	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Trichoderma	s__Trichoderma_polysporum	SH2616000.09FU_Trichoderma	0.258705696371492	0.111486255020057	2.53256714663803
179	SH3135923.09FU_Cephalotrichum	0.00248552183530932	0.000918636376163223	0.00396353547364249	0.00956518273484516	0	0	0	0	-5.18524360300984	5.28496084528926	7.76288266138253	0.00533307767091449	0.0242083791415882	SH3135923.09FU_Cephalotrichum	Ascomycota	Sordariomycetes	Microascales	Microascaceae	Cephalotrichum	s__Cephalotrichum_dendrocephalum	SH3135923.09FU_Cephalotrichum	0.00423321910499005	0.0037657876477483	0
180	SH3177798.09FU_Plectosphaerella	0.0339687984158941	0.0395013641750186	0.0285374554102259	0.0534056036028855	0.237127371273713	0.326804231695821	0.234845002298483	0.36902966314731	3.07209974728511	10.7691670492799	17.0230463492987	3.69288584309858e-05	0.000484178366095147	SH3177798.09FU_Plectosphaerella	Ascomycota	Sordariomycetes	Glomerellales	Plectosphaerellaceae	Plectosphaerella	s__Plectosphaerella_slobbergiarum	SH3177798.09FU_Plectosphaerella	0.038853305401006	0.0106843270362228	0.291951567103832
181	SH3190031.09FU_Fusarium	0.570013007564271	1.25210138071047	0.543004359889021	0.784344984257303	0.105860433604336	0.159212318005656	0.20386544880379	0.332830568124686	-1.84701529502958	12.194915743458	9.60183028388384	0.00194383521969167	0.0108781883231357	SH3190031.09FU_Fusarium	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	s__Fusarium_hostae	SH3190031.09FU_Fusarium	0.787365933105267	0.328097056320586	0.200442192134617
182	SH3926352.09FU_Trichocladium	0.579955094905509	0.156168183947748	0.137931034482759	0.0964489259096887	0.011644647696477	0.0209489892112706	0.0239841704475046	0.0532931121166415	-3.13124776581571	10.4125195337997	11.7870036581344	0.000596456601508436	0.00413808125005458	SH3926352.09FU_Trichocladium	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Trichocladium	s__Trichocladium_crispatum	SH3926352.09FU_Trichocladium	0.242625809811426	0.226270225630337	0.0274677298679734
183	SH4151653.09FU_Funneliformis	0.00248552183530932	0	0.00792707094728498	0.00637678848989678	0.0857469512195122	0.055514821409867	0.239841704475046	0.555052790346908	5.72604959047621	10.1750278902626	23.9232568417225	1.00253291702207e-06	2.36597768417209e-05	SH4151653.09FU_Funneliformis	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Funneliformis	s__Funneliformis_mosseae	SH4151653.09FU_Funneliformis	0.00419734531812277	0.00361519354777862	0.234039066862833
184	SH4240470.09FU_Talaromyces	0	0	0	0	0.0402269647696477	0.0261862365140882	0.0249835108828173	0.0201106083459025	8.08579299464387	7.41850732897363	26.3953011097716	2.78216481095796e-07	1.03672246639907e-05	SH4240470.09FU_Talaromyces	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Talaromyces	s__Talaromyces_calidicanius	SH4240470.09FU_Talaromyces	0	0	0.0278768301281139
